avggift,lastgife,pgift,ampergift,response
10.09,10,0.20,9.86,0
10.33,15,0.09,15.00,0
18.57,25,0.14,25.00,0
13.82,20,0.16,17.50,0
9.83,18,0.13,14.00,0
13.50,20,0.20,19.00,0
13.70,12,0.39,12.43,0
13.86,10,0.18,10.00,0
6.07,10,0.23,10.00,0
10.88,15,0.16,12.60,0
9.85,16,0.18,16.00,0
9.67,9,0.12,9.67,0
8.78,12,0.17,11.20,0
23.25,35,0.22,27.25,0
16.67,20,0.09,20.00,0
4.38,6,0.26,4.75,0
8.92,10,0.19,10.00,0
6.40,5,0.32,6.71,0
18.00,20,0.15,20.00,0
9.50,10,0.18,11.75,0
8.08,11,0.22,11.00,0
8.08,11,0.26,9.50,0
9.80,12,0.26,11.00,0
9.09,10,0.17,10.75,0
10.75,15,0.14,12.33,0
9.80,10,0.25,10.00,0
14.23,16,0.21,16.00,0
8.58,10,0.26,12.75,0
8.50,20,0.22,11.40,0
10.43,20,0.13,17.00,0
14.25,22,0.18,20.67,0
25.00,25,0.09,25.00,0
9.53,10,0.21,10.00,0
11.69,10,0.23,16.00,0
5.93,7,0.30,7.00,0
15.00,20,0.09,15.00,0
15.00,10,0.11,15.00,0
8.50,10,0.18,8.50,0
30.00,35,0.08,30.00,0
16.16,25,0.29,18.67,0
7.71,8,0.29,6.38,0
12.67,25,0.12,12.67,0
7.30,20,0.28,15.25,0
11.32,14,0.37,13.00,0
8.76,10,0.25,11.25,0
8.40,10,0.13,10.00,0
16.53,32,0.25,28.50,0
15.00,15,0.08,15.00,0
12.84,10,0.25,10.00,0
11.50,20,0.14,20.00,0
9.20,16,0.17,10.25,0
21.50,25,0.11,34.00,0
13.75,15,0.10,15.00,0
20.00,20,0.07,20.00,0
14.40,20,0.09,17.50,0
11.50,18,0.10,11.50,0
11.25,25,0.16,25.00,0
7.50,10,0.18,8.00,0
25.00,25,0.07,25.00,0
8.09,13,0.40,11.00,0
20.00,20,0.06,20.00,0
14.67,19,0.11,18.00,0
14.25,18,0.11,16.00,0
10.58,16,0.19,15.00,0
10.40,15,0.14,12.33,0
17.08,25,0.30,19.70,0
10.00,10,0.22,11.25,0
11.69,15,0.17,15.00,0
20.00,20,0.12,21.67,0
23.75,30,0.08,27.50,0
17.28,16,0.23,14.67,0
8.33,15,0.13,15.00,0
14.00,26,0.17,23.50,0
14.19,36,0.12,33.57,0
10.82,10,0.23,14.67,0
9.83,15,0.19,12.50,0
18.57,25,0.13,23.75,0
11.00,10,0.16,14.00,0
12.86,16,0.12,16.00,0
20.00,20,0.07,20.00,0
4.67,4,0.24,4.60,0
13.00,15,0.20,17.50,0
6.40,15,0.17,7.80,0
10.00,15,0.19,12.50,0
20.75,30,0.18,25.67,0
9.88,15,0.15,12.50,0
7.89,11,0.24,12.50,0
10.00,12,0.26,13.00,0
20.00,25,0.09,22.50,0
26.67,25,0.11,26.67,0
6.67,10,0.16,7.50,0
20.00,20,0.08,20.00,0
12.32,20,0.24,20.00,0
14.00,15,0.11,14.00,0
13.60,16,0.12,16.00,0
15.29,25,0.12,25.00,0
16.00,25,0.13,22.50,0
11.50,20,0.12,11.50,0
5.67,10,0.32,6.67,0
46.25,75,0.09,62.50,0
12.00,20,0.15,20.00,0
10.33,25,0.11,17.50,0
9.74,18,0.29,16.67,0
3.22,5,0.27,4.17,0
15.00,15,0.08,15.00,0
37.50,25,0.40,41.67,0
6.67,12,0.19,10.67,0
8.32,11,0.25,10.50,0
9.48,10,0.30,10.50,0
4.38,5,0.37,4.78,0
13.50,25,0.15,15.00,0
10.60,11,0.23,11.00,0
10.50,10,0.20,10.67,0
16.67,20,0.09,20.00,0
10.00,15,0.10,12.50,0
15.00,20,0.10,15.00,0
16.12,25,0.21,23.67,0
16.67,10,0.12,16.67,0
15.83,25,0.11,25.00,0
3.83,5,0.31,5.50,0
8.54,14,0.19,13.00,0
20.00,20,0.07,20.00,0
9.00,10,0.25,11.00,0
9.86,12,0.21,10.50,0
13.50,15,0.16,14.67,0
16.33,19,0.11,19.50,0
15.50,40,0.38,27.00,0
15.00,15,0.07,15.00,0
10.00,15,0.11,10.00,0
3.35,10,0.28,6.50,0
10.00,15,0.10,10.00,0
16.54,7,0.18,26.67,0
14.14,20,0.23,14.00,0
12.00,15,0.12,15.00,0
13.75,20,0.09,20.00,0
7.29,10,0.19,7.20,0
9.67,15,0.17,14.00,0
35.00,35,0.05,35.00,0
9.23,10,0.32,10.00,0
5.00,5,0.37,5.50,0
11.86,18,0.12,17.00,0
9.57,15,0.12,13.00,0
10.00,15,0.10,10.00,0
15.00,15,0.07,15.00,0
22.50,25,0.07,22.50,0
21.25,25,0.12,25.00,0
7.45,12,0.27,10.67,0
11.00,12,0.15,11.00,0
10.09,15,0.16,14.50,0
12.50,20,0.11,12.50,0
7.67,15,0.12,15.00,0
10.59,10,0.23,10.00,0
22.43,25,0.18,24.40,0
20.00,20,0.07,20.00,0
4.08,5,0.61,5.08,0
6.50,7,0.23,6.88,0
11.50,10,0.17,18.00,0
8.14,15,0.18,10.67,0
8.22,5,0.16,8.50,0
4.13,5,0.32,8.33,0
21.12,25,0.11,23.00,0
12.25,20,0.10,20.00,0
13.00,20,0.12,14.00,0
14.74,30,0.25,23.20,0
12.14,20,0.13,17.00,0
20.00,20,0.07,20.00,0
17.22,20,0.14,20.00,0
32.50,50,0.09,50.00,0
6.12,10,0.23,7.00,0
15.00,15,0.08,15.00,0
16.76,25,0.22,25.00,0
19.27,10,0.22,10.00,0
19.67,40,0.16,28.75,0
15.00,15,0.07,15.00,0
7.33,11,0.15,8.00,0
17.50,25,0.11,25.00,0
7.50,15,0.13,15.00,0
14.82,22,0.15,22.00,0
9.57,20,0.21,11.80,0
9.87,5,0.25,9.50,0
25.71,25,0.11,22.50,0
10.25,14,0.21,11.75,0
14.12,16,0.13,15.00,0
11.86,15,0.11,0.00,0
4.82,6,0.32,5.17,0
15.88,21,0.14,21.00,0
15.00,15,0.07,15.00,0
11.00,15,0.14,14.33,0
11.30,10,0.16,11.75,0
13.64,20,0.18,15.00,0
10.45,20,0.21,20.00,0
20.00,20,0.08,20.00,0
10.22,20,0.16,15.00,0
10.00,15,0.09,15.00,0
12.91,15,0.17,15.00,0
15.00,15,0.07,15.00,0
9.50,15,0.11,13.00,0
9.25,15,0.10,15.00,0
7.40,10,0.35,8.75,0
27.50,30,0.08,27.50,0
9.00,10,0.17,9.00,0
6.62,2,0.22,8.40,0
11.31,16,0.23,18.33,0
8.14,10,0.19,9.00,0
14.75,20,0.25,17.50,0
9.15,12,0.21,10.50,0
7.86,16,0.13,16.00,0
13.75,20,0.13,11.67,0
11.23,11,0.19,12.67,0
20.00,20,0.07,20.00,0
16.67,20,0.11,25.00,0
11.62,17,0.15,17.00,0
9.50,15,0.11,15.00,0
14.50,17,0.15,17.00,0
13.38,10,0.12,10.67,0
14.00,20,0.13,17.00,0
15.00,16,0.20,16.67,0
10.00,16,0.18,12.67,0
12.67,16,0.21,13.20,0
25.00,25,0.05,25.00,0
47.75,100,0.11,100.00,0
6.43,11,0.22,10.33,0
12.50,15,0.13,15.00,0
20.00,20,0.10,20.00,0
12.50,10,0.12,12.50,0
15.33,21,0.13,19.67,0
9.00,20,0.15,20.00,0
18.17,20,0.23,20.00,0
10.50,10,0.22,10.67,0
12.17,20,0.11,20.00,0
8.25,15,0.15,14.00,0
15.00,15,0.07,15.00,0
10.00,15,0.12,12.50,0
15.00,20,0.11,15.00,0
7.12,10,0.40,8.00,0
20.00,20,0.06,20.00,0
12.50,20,0.11,12.50,0
9.23,15,0.19,15.00,0
9.37,20,0.26,0.00,0
12.50,15,0.09,12.50,0
6.00,5,0.33,6.11,0
35.11,50,0.16,50.00,0
20.00,20,0.09,20.00,0
22.00,25,0.11,25.00,0
13.33,15,0.12,13.33,0
30.00,50,0.17,37.50,0
13.38,17,0.25,15.80,0
12.12,25,0.19,21.33,0
8.44,10,0.43,10.00,0
8.15,10,0.19,9.00,0
22.17,25,0.20,28.75,0
11.20,25,0.15,25.00,0
15.00,15,0.08,15.00,0
4.85,4,0.27,6.25,0
5.62,6,0.23,7.25,0
7.44,10,0.23,7.86,0
15.00,15,0.06,15.00,0
20.29,25,0.10,25.00,0
25.00,25,0.08,25.00,0
10.00,15,0.11,10.00,0
4.57,5,0.32,5.00,0
20.00,20,0.16,22.67,0
8.88,15,0.14,15.00,0
8.75,10,0.14,8.75,0
16.00,25,0.21,25.00,0
20.00,20,0.08,20.00,0
15.00,15,0.08,15.00,0
13.12,15,0.13,19.00,0
7.86,15,0.19,12.50,0
15.00,15,0.08,15.00,0
7.73,10,0.45,9.40,0
7.50,8,0.17,7.50,0
11.60,20,0.14,18.00,0
13.77,21,0.28,20.20,0
7.50,5,0.16,7.50,0
16.83,20,0.11,27.50,0
6.33,5,0.15,6.75,0
11.60,10,0.13,14.00,0
6.87,5,0.21,5.50,0
7.25,16,0.12,9.50,0
16.00,20,0.16,21.50,0
11.78,18,0.24,16.25,0
9.00,16,0.13,13.00,0
12.00,15,0.12,15.00,0
8.43,15,0.13,13.00,0
11.00,10,0.20,10.00,0
11.54,15,0.23,13.40,0
20.00,20,0.08,20.00,0
13.27,15,0.17,15.00,0
15.33,26,0.15,26.00,0
8.40,10,0.21,8.40,0
17.00,20,0.09,20.00,0
14.00,20,0.13,20.00,0
6.22,20,0.28,9.83,0
13.33,20,0.17,13.33,0
9.00,15,0.13,15.00,0
25.00,25,0.06,25.00,0
7.39,10,0.25,6.67,0
15.00,15,0.09,15.00,0
14.17,15,0.11,15.00,0
12.50,20,0.08,20.00,0
8.00,10,0.14,9.00,0
13.75,15,0.16,15.00,0
20.00,20,0.07,20.00,0
12.29,15,0.23,14.00,0
20.00,20,0.08,20.00,0
4.70,16,0.17,16.00,0
23.11,30,0.14,26.00,0
14.73,25,0.16,25.00,0
10.49,10,0.38,12.71,0
20.00,20,0.07,20.00,0
9.15,17,0.19,15.67,0
5.12,5,0.24,6.25,0
6.93,8,0.36,8.89,0
15.00,15,0.07,15.00,0
13.47,20,0.22,22.50,0
7.20,8,0.66,7.73,0
19.20,15,0.16,25.00,0
7.12,5,0.26,7.29,0
9.17,25,0.32,18.00,0
20.00,20,0.07,20.00,0
25.00,25,0.12,25.00,0
10.00,15,0.12,10.00,0
15.00,15,0.08,15.00,0
20.23,25,0.35,27.00,0
25.00,25,0.06,25.00,0
7.25,6,0.17,7.67,0
10.40,15,0.15,15.00,0
7.18,10,0.24,8.17,0
10.59,15,0.23,11.00,0
11.71,30,0.22,19.67,0
20.00,20,0.07,20.00,0
15.00,20,0.09,15.00,0
20.00,20,0.07,0.00,0
23.00,23,0.08,23.00,0
17.67,21,0.10,19.00,0
10.00,15,0.10,15.00,0
20.80,25,0.13,25.00,0
11.88,15,0.23,13.80,0
16.12,10,0.16,19.80,0
5.50,10,0.20,6.75,0
11.67,20,0.10,15.00,0
7.12,15,0.15,15.00,0
8.00,15,0.16,9.00,0
4.88,7,0.43,5.18,0
15.00,20,0.09,20.00,0
9.00,10,0.18,10.67,0
13.75,30,0.19,25.00,0
12.75,20,0.11,15.33,0
8.86,15,0.33,15.00,0
40.50,47,0.08,47.00,0
15.00,15,0.07,15.00,0
16.00,17,0.10,16.00,0
16.00,20,0.06,20.00,0
15.00,15,0.08,15.00,0
7.62,17,0.21,15.67,0
6.00,6,0.22,6.00,0
6.25,5,0.15,5.00,0
35.56,40,0.15,40.00,0
5.27,5,0.39,5.78,0
10.50,12,0.15,10.50,0
4.88,8,0.23,6.80,0
16.90,22,0.14,20.67,0
13.33,20,0.09,13.33,0
10.35,15,0.23,15.00,0
5.42,10,0.41,8.75,0
19.06,32,0.20,32.00,0
12.14,16,0.12,15.00,0
7.17,10,0.26,10.00,0
20.00,20,0.08,20.00,0
6.29,10,0.23,6.83,0
25.00,25,0.06,25.00,0
13.67,15,0.11,13.67,0
9.17,10,0.14,11.67,0
14.00,17,0.12,15.67,0
13.47,17,0.20,17.00,0
8.25,13,0.18,13.00,0
10.62,20,0.14,17.50,0
7.93,14,0.25,13.00,0
25.00,25,0.07,25.00,0
10.55,10,0.41,11.00,0
11.50,10,0.26,10.00,0
9.87,10,0.23,10.00,0
7.67,10,0.22,10.40,0
21.67,25,0.12,21.67,0
14.00,15,0.11,14.00,0
11.33,12,0.14,11.33,0
7.43,12,0.29,9.75,0
10.55,14,0.30,13.40,0
19.86,31,0.12,25.75,0
15.00,15,0.08,15.00,0
6.22,11,0.29,11.00,0
8.11,10,0.17,9.00,0
13.70,20,0.19,20.40,0
16.25,15,0.14,17.50,0
8.00,15,0.10,15.00,0
15.00,15,0.18,13.75,0
6.24,10,0.28,10.00,0
9.00,11,0.17,10.00,0
10.75,20,0.12,20.00,0
13.33,10,0.11,15.00,0
14.00,18,0.11,14.00,0
15.00,20,0.10,15.00,0
10.60,15,0.12,14.00,0
3.50,3,0.31,3.50,0
9.70,12,0.20,11.40,0
10.00,15,0.10,10.00,0
32.50,15,0.15,48.33,0
30.00,30,0.07,30.00,0
4.62,5,0.31,4.40,0
3.00,5,0.53,4.00,0
6.18,10,0.23,8.17,0
25.00,25,0.07,25.00,0
3.61,3,0.51,3.67,0
10.00,15,0.10,10.00,0
7.04,10,0.32,8.33,0
37.50,50,0.08,37.50,0
20.00,10,0.09,25.00,0
7.50,10,0.17,7.50,0
10.86,20,0.27,20.00,0
11.00,10,0.21,11.67,0
7.26,6,0.39,10.00,0
10.20,10,0.18,10.20,0
8.80,10,0.19,9.50,0
27.50,30,0.08,27.50,0
15.00,15,0.06,15.00,0
7.38,10,0.22,8.67,0
26.22,32,0.15,31.00,0
4.74,5,0.46,5.20,0
13.57,15,0.15,16.00,0
15.06,20,0.30,14.67,0
8.94,15,0.24,12.25,0
15.78,20,0.14,17.50,0
11.25,19,0.14,18.00,0
25.00,25,0.06,25.00,0
7.50,10,0.17,7.50,0
5.46,5,0.29,5.00,0
11.50,16,0.12,11.50,0
41.97,45,0.38,45.50,0
10.91,20,0.16,15.00,0
20.29,40,0.12,32.50,0
8.33,10,0.18,7.50,0
13.00,15,0.13,15.00,0
7.64,10,0.30,8.00,0
7.50,10,0.21,7.50,0
9.78,15,0.36,15.00,0
20.00,20,0.10,20.00,0
5.42,5,0.20,7.50,0
14.17,20,0.15,15.75,0
7.82,12,0.17,10.67,0
6.29,8,0.39,7.14,0
20.00,20,0.07,20.00,0
9.00,15,0.10,11.00,0
10.80,10,0.21,13.00,0
14.57,25,0.14,25.00,0
12.45,15,0.29,15.33,0
18.15,30,0.25,28.75,0
5.92,5,0.28,5.29,0
13.70,10,0.19,15.40,0
10.17,16,0.11,16.00,0
11.41,12,0.42,11.50,0
13.14,15,0.17,13.33,0
13.43,15,0.17,25.00,0
10.18,10,0.31,10.78,0
7.29,21,0.20,9.50,0
6.62,9,0.19,7.75,0
7.78,14,0.24,13.00,0
10.00,15,0.16,13.50,0
20.00,20,0.06,20.00,0
10.23,15,0.21,15.00,0
10.67,10,0.21,10.00,0
25.00,25,0.08,25.00,0
11.50,15,0.09,15.00,0
33.75,50,0.11,25.00,0
8.58,10,0.13,10.67,0
40.00,40,0.10,40.00,0
5.22,5,0.29,5.50,0
15.00,20,0.07,20.00,0
18.75,50,0.09,50.00,0
4.62,5,0.32,5.00,0
7.00,10,0.23,7.50,0
11.72,15,0.40,15.00,0
12.75,20,0.11,15.00,0
15.00,15,0.08,15.00,0
29.80,60,0.14,55.00,0
10.17,9,0.26,11.00,0
12.64,10,0.26,16.25,0
9.29,10,0.30,10.00,0
6.60,10,0.19,9.00,0
10.00,20,0.15,20.00,0
12.95,7,0.18,10.00,0
10.21,20,0.19,20.00,0
11.15,15,0.23,13.50,0
13.57,20,0.14,16.33,0
18.20,30,0.15,27.33,0
9.09,10,0.40,10.00,0
8.61,12,0.48,10.62,0
23.00,23,0.07,23.00,0
12.33,17,0.10,16.00,0
10.00,15,0.18,11.60,0
3.58,5,0.42,3.00,0
50.00,50,0.07,50.00,0
15.00,15,0.07,15.00,0
7.85,5,0.19,8.50,0
4.65,7,0.25,5.50,0
6.40,10,0.20,6.75,0
4.88,4,0.36,4.00,0
17.50,20,0.14,20.00,0
3.75,3,0.39,5.20,0
8.38,15,0.22,15.00,0
12.83,18,0.11,18.00,0
20.00,20,0.06,20.00,0
11.67,15,0.17,15.00,0
10.17,25,0.16,25.00,0
11.27,15,0.17,15.00,0
12.00,20,0.09,15.50,0
8.25,6,0.20,11.50,0
13.60,15,0.14,15.00,0
15.33,20,0.10,20.50,0
10.67,12,0.12,10.67,0
10.36,11,0.19,10.75,0
8.10,17,0.17,17.00,0
32.25,25,0.13,34.67,0
7.94,10,0.23,10.00,0
7.64,10,0.20,10.00,0
25.00,25,0.07,0.00,0
11.11,15,0.16,15.00,0
27.50,25,0.13,22.50,0
5.17,10,0.26,6.50,0
10.50,15,0.20,8.50,0
8.67,15,0.17,10.33,0
6.00,6,0.17,6.00,0
8.04,10,0.31,11.00,0
22.33,25,0.11,21.00,0
37.50,25,0.09,37.50,0
25.00,25,0.07,25.00,0
5.69,7,0.22,6.33,0
14.50,25,0.11,22.50,0
9.00,15,0.10,15.00,0
11.70,20,0.15,18.00,0
11.43,16,0.13,16.00,0
6.38,8,0.33,7.17,0
26.25,30,0.08,30.00,0
11.50,20,0.19,12.67,0
8.60,15,0.23,9.33,0
12.62,19,0.15,17.00,0
14.14,21,0.18,15.67,0
7.48,15,0.36,12.12,0
6.93,10,0.21,10.00,0
15.83,30,0.12,27.50,0
11.50,15,0.13,15.67,0
15.00,15,0.06,15.00,0
21.20,40,0.12,30.00,0
11.61,18,0.36,18.25,0
17.40,21,0.10,21.00,0
11.75,15,0.11,15.00,0
15.00,15,0.08,15.00,0
18.00,18,0.08,18.00,0
15.00,20,0.08,20.00,0
20.00,20,0.07,20.00,0
29.00,29,0.07,29.00,0
8.10,10,0.37,10.00,0
8.90,14,0.19,11.00,0
15.33,20,0.26,16.86,0
15.29,20,0.27,25.00,0
10.17,17,0.14,13.00,0
14.00,27,0.10,27.00,0
13.75,20,0.25,20.00,0
7.88,10,0.23,10.00,0
11.27,10,0.52,16.36,0
18.86,20,0.33,19.33,0
12.29,15,0.14,18.00,0
8.56,15,0.28,15.00,0
13.67,25,0.09,25.00,0
5.55,10,0.25,8.25,0
8.23,10,0.22,10.00,0
6.67,10,0.18,6.67,0
4.90,5,0.24,5.33,0
11.80,16,0.12,15.00,0
7.00,10,0.17,7.00,0
15.56,25,0.14,22.50,0
6.60,8,0.26,6.86,0
16.00,25,0.13,21.67,0
23.33,35,0.14,28.75,0
12.50,25,0.17,18.33,0
14.00,10,0.12,14.00,0
50.00,50,0.07,50.00,0
5.60,12,0.21,11.00,0
3.32,5,0.37,3.80,0
8.45,5,0.29,5.00,0
6.91,10,0.27,9.25,0
11.14,15,0.28,14.33,0
6.41,10,0.35,8.00,0
28.75,35,0.09,32.50,0
15.00,20,0.24,16.67,0
15.00,20,0.09,15.00,0
17.86,25,0.12,25.00,0
10.17,16,0.11,12.00,0
3.69,3,0.36,3.75,0
7.62,10,0.23,10.50,0
12.50,15,0.11,14.00,0
9.00,10,0.21,10.00,0
23.22,25,0.21,26.33,0
15.00,15,0.06,15.00,0
8.10,25,0.23,18.50,0
13.33,20,0.09,17.50,0
8.93,13,0.23,11.50,0
3.15,5,0.36,4.00,0
31.43,40,0.11,40.00,0
15.00,15,0.08,15.00,0
21.00,25,0.18,25.67,0
20.00,20,0.08,20.00,0
10.00,15,0.12,10.00,0
4.44,10,0.27,11.25,0
10.20,16,0.11,13.00,0
4.89,10,0.28,10.00,0
9.46,10,0.24,11.25,0
13.00,19,0.14,17.00,0
10.00,10,0.15,10.00,0
13.80,20,0.14,20.00,0
26.71,25,0.11,30.00,0
12.45,21,0.38,15.83,0
25.00,35,0.07,35.00,0
9.38,10,0.32,10.00,0
7.50,10,0.15,8.67,0
25.00,25,0.07,25.00,0
13.44,20,0.14,20.00,0
13.00,20,0.16,15.33,0
7.00,5,0.27,9.00,0
15.00,15,0.08,15.00,0
6.03,0,0.50,12.50,0
10.00,15,0.10,12.50,0
5.29,10,0.24,6.20,0
6.58,7,0.27,7.14,0
35.00,50,0.08,50.00,0
20.00,20,0.07,20.00,0
10.67,20,0.12,10.67,0
10.95,16,0.28,14.80,0
12.33,15,0.11,12.33,0
14.80,31,0.16,26.00,0
8.70,14,0.20,12.75,0
9.57,12,0.25,8.20,0
2.32,3,0.52,3.44,0
8.38,15,0.15,12.00,0
20.00,20,0.07,20.00,0
17.50,25,0.09,17.50,0
15.67,17,0.10,16.00,0
12.67,15,0.30,14.33,0
20.00,20,0.07,20.00,0
8.73,14,0.28,14.00,0
10.00,16,0.11,14.00,0
16.50,25,0.12,25.00,0
25.00,25,0.11,25.00,0
10.00,15,0.10,10.00,0
11.80,20,0.10,20.00,0
14.73,25,0.33,22.33,0
13.00,20,0.11,20.00,0
7.43,10,0.20,10.00,0
12.14,19,0.16,17.67,0
18.00,25,0.10,25.00,0
10.70,20,0.14,18.33,0
3.80,10,0.20,5.00,0
8.20,10,0.23,9.33,0
5.22,5,0.26,5.57,0
9.00,15,0.13,10.33,0
12.33,20,0.11,14.67,0
13.60,16,0.11,16.00,0
14.00,26,0.13,23.50,0
12.50,15,0.10,12.50,0
15.00,20,0.15,22.50,0
78.33,100,0.09,100.00,0
17.50,20,0.08,17.50,0
14.66,18,0.41,17.33,0
5.67,9,0.30,5.62,0
17.44,30,0.14,30.00,0
13.00,14,0.24,14.00,0
9.57,5,0.10,0.00,0
13.57,10,0.54,15.00,0
6.57,8,0.26,6.75,0
6.75,10,0.14,6.75,0
25.00,25,0.06,25.00,0
7.86,10,0.24,12.25,0
16.39,25,0.25,25.00,0
13.33,20,0.12,15.00,0
11.50,11,0.16,11.50,0
8.47,10,0.23,8.00,0
8.00,9,0.15,8.00,0
15.00,20,0.10,15.00,0
17.17,20,0.45,20.00,0
8.42,12,0.31,9.40,0
12.00,10,0.15,17.00,0
12.86,15,0.14,15.00,0
32.00,25,0.15,22.50,0
11.50,12,0.20,12.60,0
10.50,12,0.16,10.67,0
4.33,5,0.29,5.29,0
32.50,30,0.13,55.00,0
14.88,20,0.15,20.33,0
14.20,20,0.11,12.50,0
9.50,10,0.26,10.25,0
8.85,12,0.34,9.50,0
6.62,5,0.22,7.17,0
14.60,20,0.15,21.67,0
18.00,18,0.07,18.00,0
7.96,12,0.30,11.00,0
19.71,30,0.21,26.25,0
9.40,6,0.22,10.25,0
11.22,10,0.19,14.50,0
22.00,25,0.18,21.25,0
3.71,3,0.44,3.50,0
6.78,5,0.18,5.00,0
10.67,20,0.12,10.67,0
7.47,5,0.23,7.20,0
15.00,20,0.10,16.00,0
9.33,15,0.10,15.00,0
11.55,21,0.17,20.00,0
8.47,16,0.22,15.00,0
7.33,15,0.16,9.67,0
6.90,20,0.16,11.33,0
20.00,20,0.08,20.00,0
10.00,10,0.21,11.25,0
20.00,20,0.07,20.00,0
20.00,20,0.07,20.00,0
9.82,15,0.21,15.00,0
13.20,20,0.12,20.00,0
14.27,27,0.20,27.00,0
20.00,20,0.06,20.00,0
10.08,20,0.27,17.00,0
10.43,15,0.19,14.00,0
7.83,9,0.15,9.33,0
9.64,20,0.17,20.00,0
23.00,23,0.07,23.00,0
11.62,10,0.20,11.75,0
11.67,20,0.10,15.00,0
11.00,18,0.12,17.00,0
6.07,12,0.32,11.00,0
15.00,20,0.10,15.00,0
8.74,11,0.26,11.33,0
14.47,15,0.20,20.00,0
8.08,10,0.18,12.50,0
15.00,15,0.07,15.00,0
10.50,6,0.14,15.00,0
7.46,14,0.22,11.00,0
6.89,9,0.16,9.00,0
15.00,15,0.08,15.00,0
45.28,50,0.25,52.50,0
10.87,15,0.24,12.71,0
15.00,15,0.08,15.00,0
8.75,10,0.18,10.00,0
15.00,15,0.08,15.00,0
16.67,10,0.13,16.67,0
11.64,15,0.25,13.60,0
4.26,3,0.48,3.00,0
20.00,20,0.06,20.00,0
12.50,15,0.08,12.50,0
6.69,7,0.33,8.00,0
17.67,15,0.06,14.00,0
7.14,10,0.16,8.75,0
8.75,5,0.16,8.75,0
15.67,17,0.11,15.67,0
8.92,13,0.49,13.00,0
10.33,15,0.12,15.00,0
17.50,20,0.11,20.00,0
8.23,10,0.19,10.00,0
25.00,25,0.06,0.00,0
10.40,12,0.20,10.50,0
12.29,15,0.12,15.00,0
23.00,23,0.12,23.00,0
9.90,11,0.18,11.67,0
14.00,18,0.09,18.00,0
7.67,7,0.14,7.67,0
8.38,13,0.17,10.00,0
7.40,10,0.19,7.75,0
11.00,25,0.11,17.50,0
20.00,20,0.08,20.00,0
6.45,10,0.25,8.33,0
7.89,12,0.26,12.67,0
15.00,20,0.12,15.00,0
10.50,20,0.11,15.00,0
9.50,15,0.21,13.50,0
9.25,20,0.13,13.50,0
10.46,16,0.20,13.67,0
15.00,17,0.10,17.00,0
31.00,25,0.14,27.50,0
19.57,5,0.23,22.75,0
5.21,7,0.39,6.50,0
13.29,19,0.11,19.00,0
20.00,20,0.07,20.00,0
11.82,10,0.16,20.00,0
12.50,15,0.09,12.50,0
8.06,7,0.21,8.60,0
9.09,5,0.23,11.67,0
17.50,25,0.13,10.00,0
9.24,18,0.23,17.50,0
15.00,20,0.10,15.00,0
7.18,10,0.18,10.50,0
100.00,100,0.07,100.00,0
6.25,8,0.26,7.20,0
15.00,15,0.08,15.00,0
12.45,20,0.17,18.00,0
33.21,18,0.12,55.50,0
8.67,11,0.13,8.67,0
8.25,15,0.18,12.50,0
21.57,30,0.17,25.33,0
9.92,18,0.23,16.25,0
28.00,28,0.07,28.00,0
15.22,20,0.11,22.50,0
11.00,17,0.07,17.00,0
20.00,20,0.08,20.00,0
9.44,17,0.17,15.67,0
13.67,15,0.12,15.00,0
8.31,10,0.24,7.00,0
14.29,10,0.12,11.67,0
4.81,10,0.28,7.50,0
20.00,20,0.08,20.00,0
9.83,25,0.16,12.25,0
11.67,13,0.13,11.67,0
20.00,20,0.08,20.00,0
4.47,7,0.47,6.00,0
20.00,20,0.08,20.00,0
15.50,6,0.11,25.00,0
19.11,20,0.16,20.00,0
18.33,25,0.10,25.00,0
10.00,20,0.34,12.83,0
9.25,5,0.13,8.50,0
8.33,15,0.09,15.00,0
7.60,6,0.29,9.00,0
7.69,14,0.23,14.00,0
15.33,25,0.17,12.33,0
12.64,20,0.27,16.33,0
5.34,5,0.45,5.00,0
14.30,25,0.18,25.00,0
15.00,15,0.06,15.00,0
15.57,25,0.11,25.00,0
28.33,50,0.11,50.00,0
10.33,16,0.09,13.00,0
12.62,18,0.18,16.67,0
12.80,20,0.12,16.33,0
25.00,25,0.06,25.00,0
14.07,27,0.21,0.00,0
14.86,20,0.16,20.00,0
9.31,10,0.19,10.00,0
16.05,20,0.12,16.05,0
8.10,8,0.52,9.91,0
4.08,4,0.28,4.60,0
20.00,20,0.07,20.00,0
7.57,10,0.19,8.60,0
42.50,55,0.10,55.00,0
11.00,15,0.14,15.00,0
20.00,20,0.08,20.00,0
17.07,27,0.27,20.64,0
7.69,12,0.20,12.00,0
10.25,0,0.37,13.00,0
14.44,15,0.15,15.00,0
2.23,1,0.27,2.15,0
9.57,15,0.14,15.00,0
10.00,15,0.10,10.00,0
12.50,20,0.10,12.50,0
8.95,25,0.25,10.00,0
5.50,10,0.23,7.00,0
2.89,3,0.39,4.00,0
11.50,16,0.13,11.50,0
8.45,11,0.18,11.00,0
3.25,5,0.33,4.00,0
9.13,14,0.25,11.00,0
17.50,13,0.17,18.50,0
50.00,50,0.06,50.00,0
7.75,25,0.20,17.00,0
12.75,10,0.16,17.50,0
8.57,10,0.34,16.00,0
8.53,10,0.38,10.00,0
15.00,20,0.13,20.00,0
15.00,15,0.08,15.00,0
